-3,-2,-3,-4,-6,-1,-5,2
3,0,13,7,28,-7,2,-7
-5,-3,-12,-9,-45,-1,-12,7
1,1,1,22,-64,-4,18,-14
-1,-1,-11,38,56,-9,-21,4
-3,-2,-4,-36,32,8,6,-3
2,-1,0,-5,15,-1,15,-1
-17,-1,1,27,-43,-6,-3,4
-1,0,-3,-1,11,11,3,3
0,-1,-1,-9,-18,-13,-3,7
3,3,11,43,87,7,2,-1
10,2,-1,33,34,3,1,6
-3,0,3,-26,-25,-2,17,-8
6,2,3,3,-5,3,-2,4
-13,-6,-5,-18,-28,-8,-34,-10
5,-3,-7,7,29,-5,-9,5
-6,-3,5,6,-3,2,-1,0
7,3,2,16,-42,2,6,-16
-1,-2,3,34,-22,0,-5,0
1,1,7,15,2,-2,3,-3
1,-3,-2,-1,34,0,-15,-7
-3,-3,0,-23,9,9,-2,10
-2,2,11,-19,5,-4,6,-4
-1,-3,-8,-4,-8,1,-1,0
-5,1,-3,11,-59,-7,2,-4
9,3,-2,21,61,0,-17,6
-20,-4,-6,-23,-14,-1,-5,-11
9,-1,-11,-58,-16,1,-22,7
-1,-2,-10,10,2,-9,-2,2
-3,0,4,-12,1,1,4,-3
8,-4,-7,-1,-7,-1,0,-10
-5,1,-6,-48,-30,3,-28,2
-7,3,6,5,72,2,15,0
-1,-2,0,42,-48,0,2,0
4,3,4,-30,31,3,3,4
-16,-2,-2,-42,1,-2,9,-3
20,-1,3,37,-7,4,2,-2
-11,-3,-12,11,-23,-3,16,1
-1,1,6,-28,-2,3,0,8
7,0,5,2,41,-2,-10,-15
-4,1,3,7,-19,-3,5,6
-2,-1,-6,18,-33,-5,6,-2
0,-5,-17,-4,-81,-5,2,-3
3,-1,6,-27,50,2,-1,19
1,0,3,14,-20,-4,3,-9
-11,-7,-6,-20,-9,1,-2,-5
-5,-1,-1,13,4,-6,-1,0
1,-2,-10,-35,-34,-7,0,-4
-2,0,-5,18,-4,-5,1,-1
-5,6,2,-14,32,8,14,1
-5,-1,9,33,-19,-7,-8,-2
-1,0,-2,14,41,2,22,2
-5,-4,-1,-12,-46,7,-11,-5
4,3,7,-32,66,3,3,2
1,-1,-2,33,-5,-1,-16,-6
3,0,-2,-13,-69,-1,-21,-18
-15,-3,0,-21,14,-4,-14,11
2,-3,-19,-34,-41,-6,-3,-1
1,-4,-1,-31,-7,-2,-10,-9
6,1,6,2,19,0,12,0
1,-3,0,-20,-13,-1,0,1
-4,-1,-2,-15,-86,-6,-2,-12
7,-2,-5,5,90,1,3,11
-1,3,1,9,-20,2,11,1
-7,1,7,-17,1,2,16,13
5,-2,3,21,10,0,-42,-12
0,1,-3,-14,-33,5,15,3
-4,-5,0,20,21,-2,-8,-1
5,2,-5,-2,32,4,-18,6
-15,-6,11,-1,2,-1,25,-11
-5,-2,1,-3,-5,-4,3,1
-2,-3,-9,5,-27,2,-5,0
9,-3,-12,-25,-28,1,2,-5
0,0,0,-9,24,-5,8,6
0,-1,7,-7,10,1,6,-10
3,3,13,43,4,1,4,9
-4,-1,-15,-1,-10,-9,-3,-11
3,0,6,11,-11,-1,-6,5
-2,-1,-9,-28,44,2,-1,-2
-1,-4,-4,46,13,-4,10,3
3,4,12,-49,12,-1,-48,-32
-1,1,1,-13,-32,1,-11,19
6,3,1,37,47,0,12,7
-5,-4,-3,-8,-18,-3,6,-9
3,-2,1,12,-21,1,5,1
-6,-5,-17,-31,-11,-3,-7,-7
20,4,0,47,25,-2,-43,-6
-9,-3,-2,8,8,3,11,8
0,-1,-4,-31,-52,-6,9,3
5,5,9,31,86,-1,-9,-7
-4,-3,-11,5,-87,3,15,6
-4,-3,-2,-14,29,-5,-9,-3
-2,0,0,47,-9,0,11,6
0,0,10,7,8,-1,14,-1
-10,-4,-26,-86,-74,-9,-11,-14
0,-1,-6,-5,33,-5,-6,-4
-3,0,-5,79,-11,-2,8,1
1,-2,-2,-24,-25,0,-6,3
-2,-2,1,-5,-18,-5,7,-3
-1,2,-5,-47,-61,-1,1,-3
-2,-3,-5,15,56,2,-6,6
3,0,-5,-54,-41,-9,-25,-17
1,-1,-1,42,15,1,9,7
1,-4,-2,-24,-10,-1,5,-7
-2,1,6,-1,19,5,-15,2
-5,-2,-4,1,-2,-3,0,1
2,0,1,-23,6,1,19,15
11,1,6,-45,10,6,-26,-19
-7,-2,4,-16,-34,-9,1,6
-3,-1,-5,6,-17,1,3,6
0,1,-3,7,40,0,5,-2
3,1,5,72,16,1,16,9
7,-1,1,-55,-2,-13,2,-11
-3,-2,4,28,-63,2,3,2
0,4,9,23,37,-2,-11,-1
-4,0,0,-9,-22,4,-4,-2
-4,-6,-9,-13,-25,-3,5,-8
2,0,-5,15,18,-7,-5,-3
-8,-1,10,64,28,7,-3,3
17,0,-8,-56,-13,-8,-28,-7
-2,1,3,4,26,8,53,-3
